,sp500_Open,sp500_High,sp500_Low,sp500_Close,sp500_Volume,vix_Open,vix_High,vix_Low,vix_Close,vix_Volume,dji_Open,dji_High,dji_Low,dji_Close,dji_Volume,ndx_Open,ndx_High,ndx_Low,ndx_Close,ndx_Volume,n255_Open,n255_High,n255_Low,n255_Close,n255_Volume,ftse_Open,ftse_High,ftse_Low,ftse_Close,ftse_Volume,hsi_Open,hsi_High,hsi_Low,hsi_Close,hsi_Volume,n100_Open,n100_High,n100_Low,n100_Close,n100_Volume,Overall EMV Tracker,infectious_daily_infect_emv_index,GPR,trade_US Trade Policy Uncertainty,trade_Japanese Trade Policy Uncertainty,trade_Trade Policy EMV Fraction
2000-03-13,1395.069946,1398.390015,1364.839966,1383.619995,1016100000.0,23.030001,23.26,21.99,22.85,0.0,9911.219727,9998.549805,9735.540039,9947.129883,186210000.0,4585.160156,4585.160156,4387.740234000001,4426.799805,1736270000.0,19731.5,19760.349609,19060.080078,19189.929688,0.0,6568.700195,6568.700195,6380.600098,6466.899902,822972000.0,17650.619141,17786.279297,16892.650391,17096.679688,0.0,1017.390015,1017.390015,1017.390015,1017.390015,0.0,,0.0,,,,
2000-03-14,1383.619995,1395.150024,1359.150024,1359.150024,1094000000.0,22.75,24.41,22.33,24.41,0.0,9957.669922,10043.299805,9811.240234,9811.240234,186080000.0,4448.629883,4537.990234000001,4226.790039,4226.990234000001,1977820000.0,19139.570313,19335.220703,18956.25,19141.839844,0.0,6466.899902,6539.700195,6457.100098,6487.100098,753821000.0,17125.900391,17220.259766,16837.019531,16929.160156,0.0,1020.809998,1020.809998,1020.809998,1020.809998,0.0,,0.0,,,,
2000-03-15,1359.150024,1397.98999,1356.98999,1392.140015,1302800000.0,24.66,24.76,21.98,22.34,0.0,9808.150391,10180.200195,9776.490234,10131.410156,204920000.0,4250.740234000001,4341.540039,4094.040039,4130.009765999999,1937800000.0,19120.060547,19120.060547,18765.880859,19078.599609,0.0,6487.100098,6487.100098,6396.100098,6447.0,1196995000.0,16847.300781,16901.310547,16553.169922,16747.199219,0.0,998.219971,998.219971,998.219971,998.219971,0.0,,0.0,,,,
2000-03-16,1392.150024,1458.469971,1392.150024,1458.469971,1482300000.0,21.65,21.92,20.49,20.77,0.0,10139.580078,10632.459961,10138.339844,10630.599609,253790000.0,4141.22998,4353.589844,4049.97998,4353.330078,2041510000.0,19095.630859,19313.179688,18892.259766,19253.230469,0.0,6447.0,6618.200195,6447.0,6557.299805,1361503000.0,16775.230469,16826.25,16315.040038999998,16359.0,0.0,1015.47998,1015.47998,1015.47998,1015.47998,0.0,,0.69,,,,
2000-03-17,1458.469971,1477.329956,1453.319946,1464.469971,1295100000.0,21.26,22.559999,21.07,22.370001,0.0,10629.980469,10763.379883,10567.30957,10595.230469,247830000.0,4349.259765999999,4441.0,4326.759765999999,4440.450195,1691530000.0,19335.599609,19573.480469,19335.599609,19566.320313,0.0,6557.200195,6713.100098000001,6504.100098,6558.0,1309177000.0,16688.039063,17096.0,16617.179688,17082.990234,0.0,1022.119995,1022.119995,1022.119995,1022.119995,0.0,,0.0,,,,
2000-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2000-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,
2000-03-20,1464.469971,1470.300049,1448.48999,1456.630005,920800000.0,22.309999,23.26,22.280001,22.959999,0.0,10594.75,10727.709961,10586.990234,10680.240234,177730000.0,4443.350098,4460.370117,4260.919922,4261.149902,1539860000.0,,,,,,6558.0,6653.399902,6523.299805,6624.5,764551000.0,16878.810547,17325.150391,16708.720703,17234.460938,0.0,1028.390015,1028.390015,1028.390015,1028.390015,0.0,,1.06,,,,
2000-03-21,1456.630005,1493.920044,1446.060059,1493.869995,1065900000.0,23.450001,23.450001,21.27,21.700001,0.0,10680.240234,10907.339844,10603.610352,10907.339844,211950000.0,4259.580078,4450.410156,4155.339844,4449.330078,1753310000.0,19598.529297,19602.359375,19455.109375,19602.359375,0.0,6624.5,6630.600098,6543.399902,6617.899902,1079931000.0,17253.039063,17345.710938,16896.699219,17199.980469,0.0,1027.630005,1027.630005,1027.630005,1027.630005,0.0,,0.0,,,,
2000-03-22,1493.869995,1505.079956,1487.329956,1500.640015,1075000000.0,21.91,22.02,21.219999,21.49,0.0,10916.959961,10917.269531,10789.129883,10866.700195,195830000.0,4449.220215,4639.120117,4449.220215,4596.810059,1769510000.0,19612.230469,19734.429688,19602.880859,19733.589844,0.0,6617.899902,6692.299805,6551.700195,6609.600098,1181720000.0,17418.910156,17560.689453,17274.560547,17547.039063,0.0,1027.01001,1027.01001,1027.01001,1027.01001,0.0,,0.75,,,,
2000-03-23,1500.640015,1532.5,1492.390015,1527.349976,1078300000.0,21.82,22.42,21.1,22.26,0.0,10884.379883,11136.610352,10831.019531,11119.860352,224710000.0,4594.370117,4704.209961,4547.0,4660.620117,1714160000.0,19749.509766,19762.300781,19568.769531,19704.599609,0.0,6609.600098,6617.799805,6538.700195,6594.600098,856587000.0,17705.259766,17856.359375,17391.970703,17715.580078,0.0,1017.789978,1017.789978,1017.789978,1017.789978,0.0,,0.0,,,,
2000-03-24,1527.349976,1552.869995,1516.829956,1527.459961,1052200000.0,22.450001,23.959999,22.120001,23.309999,0.0,11107.450195,11234.650391,11045.089844,11112.719727,217140000.0,4659.759765999999,4816.350098,4608.919922,4691.6098630000015,1688970000.0,19752.160156,20012.410156,19697.570313,19958.080078,0.0,6594.600098,6755.100098000001,6594.600098,6738.5,1088155000.0,17768.060547,17879.369141,17577.710938,17784.570313,0.0,1029.660034,1029.660034,1029.660034,1029.660034,0.0,,0.0,,,,
2000-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2000-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,
2000-03-27,1527.459961,1534.630005,1518.459961,1523.859985,901000000.0,24.35,24.799999,24.1,24.530001,0.0,11093.25,11170.820313,10982.730469,11025.849609,184880000.0,4687.600098,4781.189941,4687.600098,4704.72998,1380380000.0,19976.140625,20295.689453,19880.109375,20281.029297,0.0,6738.5,6770.399901999999,6654.399902,6687.200195,789449000.0,17827.710938,18350.609375,17815.679688,18292.859375,0.0,1035.76001,1035.76001,1035.76001,1035.76001,0.0,,0.0,,,,
2000-03-28,1523.859985,1527.359985,1507.089966,1507.72998,959100000.0,24.99,25.200001,24.469999,24.860001,0.0,11023.679688,11094.339844,10932.780273,10936.110352,177780000.0,4705.75,4714.350098,4582.450195,4583.3901369999985,1490090000.0,20273.679688,20388.179688,20014.080078,20374.339844,0.0,6687.200195,6734.899901999999,6623.700195,6650.100098,726224000.0,18272.800781,18397.570313,18188.269531,18301.689453,0.0,1048.369995,1048.369995,1048.369995,1048.369995,0.0,26.10467338562012,0.0,,88.17975383586639,31.80848009664868,0.02813852813852814
2000-03-29,1507.72998,1521.449951,1497.449951,1508.52002,1061900000.0,24.370001,25.02,23.790001,24.1,0.0,10939.049805,11101.549805,10910.75,11018.719727,199370000.0,4583.810059,4615.089844,4408.600098,4413.919922,1738270000.0,20406.560547,20809.179688,20406.560547,20706.650391,0.0,6650.100098,6657.299805,6570.299805,6598.799805,892675000.0,18203.130859,18249.269531,17950.199219,18096.369141,0.0,1045.72998,1045.72998,1045.72998,1045.72998,0.0,,0.0,,,,
2000-03-30,1508.52002,1517.380005,1474.630005,1487.920044,1193400000.0,23.950001,25.870001,23.790001,25.469999,0.0,11008.169922,11144.05957,10916.339844,10980.25,214190000.0,4376.410156,4491.080078,4151.120117,4250.189941,1925860000.0,20706.449219,20809.789063,20439.439453,20441.5,0.0,6598.799805,6598.799805,6418.5,6445.200195,1119761000.0,18011.140625,18038.470703,17456.560547,17467.150391,0.0,1023.210022,1023.210022,1023.210022,1023.210022,0.0,,0.0,,,,
2000-03-31,1487.920044,1519.810059,1484.380005,1498.579956,1227400000.0,24.780001,24.969999,23.440001,24.110001,0.0,10993.280273,11107.759766,10921.919922,10921.919922,179590000.0,4268.6401369999985,4424.430176,4171.089844,4397.839844,2118100000.0,20371.070313,20550.099609,20259.349609,20337.320313,0.0,6445.200195,6557.399902,6385.799805,6540.200195,1019644000.0,17383.630859,17537.130859,17107.439453,17406.539063,0.0,1021.219971,1021.219971,1021.219971,1021.219971,0.0,,0.76,,,,
2000-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,35.76902416633706,,,
2000-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,
2000-04-03,1498.579956,1507.189941,1486.959961,1505.969971,1021700000.0,24.99,25.860001,24.030001,24.030001,0.0,10863.280273,11223.790039,10862.969727,11221.929688,279950000.0,4355.700195,4355.700195,4041.23999,4077.02002,1739920000.0,20327.789063,20726.990234,20271.919922,20726.990234,0.0,6540.200195,6540.200195,6437.899902,6462.100098,949900000.0,17444.480469,17458.060547,16872.820313,16892.929688,0.0,998.98999,998.98999,998.98999,998.98999,0.0,,1.04,,,,
2000-04-04,1505.97998,1526.449951,1416.410034,1494.72998,1515460000.0,23.5,31.16,23.25,27.120001,0.0,11225.339844,11418.240234,10717.780273,11164.839844,319280000.0,4089.780029,4146.5,3525.439941,4034.169922,2889100000.0,20747.820313,20747.820313,20536.330078,20594.929688,0.0,6462.100098,6531.299805,6415.5,6427.0,1278570000.0,,,,,,1015.679993,1015.679993,1015.679993,1015.679993,0.0,,1.82,,,,
2000-04-05,1494.72998,1506.550049,1478.050049,1487.369995,1110300000.0,28.559999,30.01,27.77,28.41,0.0,11163.290039,11218.209961,11002.580078,11033.919922,189310000.0,4028.399902,4156.430176,3884.320068,4030.26001,1947700000.0,20546.599609,20654.630859,20311.789063,20462.769531,0.0,6427.0,6428.5,6283.200195,6379.299805,566610000.0,16599.070313,16736.220703,16246.530272999997,16318.44043,0.0,990.039978,990.039978,990.039978,990.039978,0.0,,0.76,,,,
2000-04-06,1487.369995,1511.76001,1487.369995,1501.339966,1008000000.0,27.709999,27.83,27.049999,27.15,0.0,11029.55957,11201.139648,11029.55957,11114.269531,161820000.0,4036.389893,4161.419922,4005.310059,4086.72998,1746450000.0,20476.230469,20556.970703,20171.619141,20223.609375,0.0,6379.299805,6464.899902,6353.799805,6451.100098,1068579000.0,16416.480469,16528.580078,16283.200195,16491.390625,0.0,1017.219971,1017.219971,1017.219971,1017.219971,0.0,,0.0,,,,
2000-04-07,1501.339966,1518.680054,1501.339966,1516.349976,891600000.0,25.639999,25.639999,23.58,24.389999,0.0,11122.030273,11192.450195,11062.769531,11111.480469,156500000.0,4111.180176,4292.879883,4111.180176,4291.529785,1563430000.0,20269.589844,20463.669922,20252.810547,20252.810547,0.0,6451.100098,6586.299805,6451.100098,6569.899902,857438000.0,16657.839844,16992.529297,16657.839844,16941.679688,0.0,1029.969971,1029.969971,1029.969971,1029.969971,0.0,,0.0,,,,
2000-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2000-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49,,,,
2000-04-10,1516.349976,1527.189941,1503.349976,1504.459961,853700000.0,25.440001,26.040001,24.969999,25.99,0.0,11114.889648,11287.700195,11097.209961,11186.55957,150070000.0,4293.629883,4308.620117,3998.100098,3998.26001,1446140000.0,20368.810547,20640.109375,20368.810547,20619.060547,0.0,6569.899902,6579.600098,6510.399902,6533.399902,816581000.0,17038.220703,17083.269531,16676.070313,16850.740234,0.0,1032.01001,1032.01001,1032.01001,1032.01001,0.0,,1.04,,,,
2000-04-11,1504.459961,1512.800049,1486.780029,1500.589966,971400000.0,27.67,28.08,26.639999,27.25,0.0,11180.980469,11361.150391,11102.480469,11287.080078,171130000.0,3987.23999,4049.550049,3829.389893,3909.209961,1679390000.0,20544.400391,20656.869141,20516.939453,20522.519531,0.0,6533.399902,6534.0,6358.399902,6379.200195,1114607000.0,16683.400391,16683.400391,16422.269531,16487.660156,0.0,1017.380005,1017.380005,1017.380005,1017.380005,0.0,,0.91,,,,
2000-04-12,1500.589966,1509.079956,1466.150024,1467.170044,1175900000.0,27.190001,28.98,27.040001,28.98,0.0,11283.049805,11425.450195,11116.75,11125.129883,234780000.0,3909.0,3943.679932,3632.409912,3633.629883,1921090000.0,20475.960938,20833.210938,20436.740234,20833.210938,0.0,6379.200195,6443.5,6333.600098,6350.799805,931780000.0,16391.119141,16762.859375,16267.719727000003,16577.089844,0.0,1018.280029,1018.280029,1018.280029,1018.280029,0.0,,1.5,,,,
2000-04-13,1467.170044,1477.52002,1439.339966,1440.51001,1032000000.0,28.459999,29.4,27.780001,29.4,0.0,11132.580078,11144.05957,10920.759766,10923.549805,200240000.0,3645.790039,3831.699951,3552.51001,3553.810059000001,1951500000.0,20736.400391,20736.400391,20385.160156,20526.419922,0.0,6350.799805,6381.899902,6268.399902,6357.0,1107726000.0,16345.259766,16470.380859,16043.849609,16352.55957,0.0,1019.73999,1019.73999,1019.73999,1019.73999,0.0,,0.0,,,,
2000-04-14,1440.51001,1440.51001,1339.400024,1356.560059,1279700000.0,30.09,33.790001000000004,30.09,33.490002000000004,0.0,10922.849609,10922.849609,10201.530273,10305.769531,267580000.0,3536.409912,3536.409912,3138.419922,3207.959961,2555780000.0,20456.480469,20604.369141,20330.890625,20434.679688,0.0,6357.0,6359.100098,6149.799805,6178.100098,996451000.0,16254.259766,16270.769531,15906.290038999998,16142.759766,0.0,995.369995,995.369995,995.369995,995.369995,0.0,,1.48,,,,
2000-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2000-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,,,,
2000-04-17,1356.560059,1401.530029,1346.5,1401.439941,1204700000.0,33.700001,34.310001,28.469999,28.950001,0.0,10303.290039,10583.75,10232.549805,10582.509766,247520000.0,3194.5,3530.669922,3107.419922,3529.449951,2482830000.0,20341.5,20341.5,18603.869141,19008.640625,0.0,6178.100098,6178.100098,5915.200195,5994.600098,1204901000.0,15306.049805,15306.049805,14624.330078,14762.370117,0.0,986.549988,986.549988,986.549988,986.549988,0.0,,1.03,,,,
2000-04-18,1401.439941,1441.609985,1397.810059,1441.609985,1109400000.0,27.93,28.129999,26.120001,26.120001,0.0,10584.019531,10773.929688,10571.339844,10767.419922,218380000.0,3531.070068,3717.659912,3511.810059000001,3715.810059,2152720000.0,19089.0,19330.400391,18547.380859,18969.519531,0.0,5994.600098,6084.200195,5951.700195,6074.0,1016954000.0,15158.150391,15409.669922,15158.150391,15278.320313,0.0,998.210022,998.210022,998.210022,998.210022,0.0,,0.92,,,,
2000-04-19,1441.609985,1447.689941,1424.26001,1427.469971,1001400000.0,26.540001,27.23,26.27,27.02,0.0,10748.969727,10789.44043,10632.150391,10674.959961,193860000.0,3720.23999,3753.449951,3578.899902,3583.070068,1760270000.0,18998.060547,19192.630859,18794.480469,19086.619141,0.0,6074.0,6193.600098,6074.0,6184.899902,1251275000.0,15558.519531,15667.160156,15338.099609,15427.200195,0.0,1004.119995,1004.119995,1004.119995,1004.119995,0.0,,0.0,,,,
2000-04-20,1427.469971,1435.48999,1422.079956,1434.540039,896200000.0,26.540001,27.209999,25.77,25.85,0.0,10668.19043,10845.290039,10665.089844,10844.049805,158390000.0,3587.2700200000004,3632.23999,3453.3000490000004,3505.290039,1422730000.0,19041.529297,19382.439453,18959.320313,18959.320313,0.0,6184.899902,6248.100098,6134.399902,6241.200195,879208000.0,15425.820313,15453.650391,15213.019531,15367.139647999997,0.0,1011.72998,1011.72998,1011.72998,1011.72998,0.0,,0.0,,,,
2000-04-21,,,,,,,,,,,,,,,,,,,,,19050.679688,19269.060547,18091.099609,18252.679688,0.0,,,,,,,,,,,1011.72998,1011.72998,1011.72998,1011.72998,0.0,,1.54,,,,
2000-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2000-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61,,,,
2000-04-24,1434.540039,1434.540039,1407.130005,1429.859985,868700000.0,27.790001,28.5,27.25,27.370001,0.0,10822.330078,10910.75,10695.44043,10906.099609,295330000.0,3448.22998,3448.22998,3200.899902,3353.530029,1540710000.0,18247.480469,18987.339844,18247.480469,18480.150391,0.0,,,,,,,,,,,1011.72998,1011.72998,1011.72998,1011.72998,0.0,,2.19,,,,
2000-04-25,1429.859985,1477.670044,1429.859985,1477.439941,1071100000.0,26.26,26.450001,25.200001,25.24,0.0,10916.650391,11136.610352,10881.040039,11124.820313,240200000.0,3371.209961,3622.290039,3371.209961,3621.560059,1622910000.0,18433.300781,18630.300781,18176.830078,18272.330078,0.0,6241.200195,6313.799805,6155.700195,6283.0,1028703000.0,15335.889647999997,15531.209961000002,15212.919922,15380.009766,0.0,1024.800049,1024.800049,1024.800049,1024.800049,0.0,,0.92,,,,
2000-04-26,1477.439941,1482.939941,1456.97998,1460.98999,999600000.0,25.389999,27.24,25.27,26.969999,0.0,11127.919922,11141.879883,10902.05957,10945.5,198970000.0,3622.800049,3690.290039,3505.110107,3505.709961,1592830000.0,18326.900391,18439.179688,17948.359375,18134.310547,0.0,6283.0,6342.200195,6247.0,6256.5,1031032000.0,15581.450195,15629.519531,15140.349609,15227.389647999997,0.0,1038.599976,1038.599976,1038.599976,1038.599976,0.0,,0.0,,,,
2000-04-27,1460.98999,1469.209961,1434.810059,1464.920044,1111000000.0,29.43,29.5,25.950001,26.190001,0.0,10941.910156,10941.910156,10747.25,10888.099609,192920000.0,3504.199951,3692.919922,3390.600098,3692.570068,1548760000.0,18122.699219,18245.439453,18012.410156,18019.169922,0.0,6256.5,6306.200195,6127.899902,6179.299805,970702000.0,15225.169922,15253.519531,15068.660156,15192.870117,0.0,1018.849976,1018.849976,1018.849976,1018.849976,0.0,,0.0,,,,
2000-04-28,1464.920044,1473.619995,1448.150024,1452.430054,984600000.0,25.620001,26.799999,25.610001,26.200001,0.0,10892.759766,10959.230469,10715.299805,10733.910156,173520000.0,3696.419922,3790.780029,3696.419922,3773.179932,1583710000.0,18035.539063,18137.009766,17926.429688,17973.699219,0.0,6179.299805,6341.899902,6179.299805,6327.399902,882175000.0,15291.05957,15541.370117,15291.05957,15519.299805,0.0,1042.609985,1042.609985,1042.609985,1042.609985,0.0,43.42907333374024,0.0,,82.57421586475193,54.06178805128107,0.033755274261603366
2000-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2000-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23,,,,
2000-05-01,1452.430054,1481.51001,1452.430054,1468.25,966300000.0,26.07,26.440001,25.26,25.879999,0.0,10749.419922,10926.259766,10724.219727,10811.780273,174020000.0,3789.199951,3871.929932,3777.050049,3829.840088,1500610000.0,17979.25,18403.080078,17979.25,18403.080078,0.0,,,,,,,,,,,1044.660034,1044.660034,1044.660034,1044.660034,0.0,,0.0,34.09488716051248,,,
2000-05-02,1468.25,1468.25,1445.219971,1446.290039,1011500000.0,26.809999,28.5,26.5,28.5,0.0,10805.580078,10824.5,10710.019531,10731.120117,208610000.0,3768.040039,3824.469971,3626.540039,3627.310059,1438040000.0,18497.519531,18586.160156,18428.919922,18439.359375,0.0,6327.399902,6412.600098,6311.899902,6373.399902,1035666000.0,15751.030272999997,15912.269531,15654.419922,15817.759766,0.0,1062.849976,1062.849976,1062.849976,1062.849976,0.0,,0.89,,,,
2000-05-03,1446.290039,1446.290039,1398.359985,1415.099976,991600000.0,30.0,32.889999,30.0,31.629999,0.0,10732.209961,10732.209961,10400.089844,10480.129883,200220000.0,3627.310059,3627.310059,3435.3000490000004,3562.159912,1480050000.0,,,,,,6373.399902,6373.399902,6176.100098,6184.799805,825000000.0,15695.089844,15695.089844,15511.740234,15577.469727000003,0.0,1048.630005,1048.630005,1048.630005,1048.630005,0.0,,0.71,,,,
2000-05-04,1415.099976,1420.98999,1404.939941,1409.569946,925800000.0,31.450001,32.060001,30.559999,30.77,0.0,10478.889648,10523.099609,10407.530273,10412.490234,169170000.0,3561.719971,3627.350098,3518.1201170000004,3570.72998,1287850000.0,,,,,,6184.799805,6231.399902,6162.5,6199.600098,906960000.0,15438.959961000002,15438.959961000002,15171.110352000003,15314.070313,0.0,1053.48999,1053.48999,1053.48999,1053.48999,0.0,,0.0,,,,
2000-05-05,1409.569946,1436.030029,1405.079956,1432.630005,805500000.0,29.49,29.540001,27.440001,27.530001,0.0,10409.700195,10585.919922,10375.80957,10577.860352,138300000.0,3571.2700200000004,3692.399902,3534.070068,3688.360107,1197290000.0,,,,,,6199.600098,6267.899902,6190.5,6238.799805,845274000.0,15298.570313,15328.980469,15173.200195,15268.639647999997,0.0,1062.689941,1062.689941,1062.689941,1062.689941,0.0,,5.82,,,,
2000-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2000-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2000-05-08,1432.630005,1432.630005,1417.050049,1424.170044,787600000.0,28.799999,29.049999,28.200001,28.200001,0.0,10571.30957,10627.849609,10522.070313,10603.629883,144180000.0,3688.360107,3688.360107,3521.0500490000004,3521.600098,1142710000.0,18465.710938,18475.449219,18189.800781,18199.960938,0.0,6238.799805,6299.399902,6174.299805,6216.299805,603450000.0,15337.660156,15443.330078,14827.360352000003,14901.0,0.0,1062.540039,1062.540039,1062.540039,1062.540039,0.0,,0.0,,,,
2000-05-09,1424.170044,1430.280029,1401.849976,1412.140015,896600000.0,28.25,29.68,28.16,28.93,0.0,10607.540039,10684.849609,10514.25,10536.75,166320000.0,3525.22998,3567.959961,3401.820068,3445.26001,1454780000.0,18152.369141,18152.369141,17804.039063,17844.539063,0.0,6216.299805,6243.100098,6112.899902,6123.799805,901816000.0,14854.639647999997,14854.639647999997,14644.610352000003,14776.900391,0.0,1049.310059,1049.310059,1049.310059,1049.310059,0.0,,3.55,,,,
2000-05-10,1412.140015,1412.140015,1375.140015,1383.050049,1006400000.0,29.68,30.6,28.9,29.870001,0.0,10533.089844,10533.089844,10292.099609,10367.780273,225970000.0,3436.679932,3436.679932,3234.959961,3244.72998,1580110000.0,17799.210938,17803.439453,17393.589844,17701.470703,0.0,6123.799805,6182.899902,6090.200195,6100.700195,1171742000.0,14652.660156,14681.05957,14380.780272999997,14492.919922,0.0,1035.52002,1035.52002,1035.52002,1035.52002,0.0,,0.0,,,,
2000-05-11,1383.050049,1410.26001,1383.050049,1407.810059,953600000.0,29.07,29.120001,27.76,27.76,0.0,10369.269531,10575.099609,10369.269531,10545.969727,185720000.0,3311.51001,3381.699951,3237.860107,3381.570068,1370230000.0,17605.650391,17605.650391,16779.419922,16882.460938,0.0,6100.600098,6263.600098,6051.5,6245.899902,1084977000.0,,,,,,1047.699951,1047.699951,1047.699951,1047.699951,0.0,,0.0,,,,
2000-05-12,1407.810059,1430.130005,1407.810059,1420.959961,858200000.0,26.33,26.33,25.610001,26.049999,0.0,10549.05957,10673.790039,10543.919922,10609.370117,137770000.0,3381.570068,3504.810059000001,3381.570068,3406.25,1220040000.0,16963.869141,17362.199219,16963.869141,17357.859375,0.0,6245.899902,6304.200195,6220.600098,6283.5,870252000.0,14438.669922,15168.480469,14288.330078,15111.94043,0.0,1060.589966,1060.589966,1060.589966,1060.589966,0.0,,0.72,,,,
